kepid datalocation fits srad kepmag syntheticbool activity syntheticid syndetectbool userxmin userxmax userxmid userduration thresholddown thresholdup maxcount
5265188 http://www.planethunters.org/subjects/5265188_6-synth-2520.json /raw/kepler/lightcurves/0052/005265188/kplr005265188-2010265121752_llc.fits 0.565 14.786 True 0.001329611 2520 True 571.020840614 571.57255064 571.2966956 0.551710026 0.48 0.5 1.00633051114
10963429 http://www.planethunters.org/subjects/10963429_2-synth-2521.json /raw/kepler/lightcurves/0109/010963429/kplr010963429-2009259160929_llc.fits 0.36 15.179 True 0.001520693 2521 True 228.471074698 228.981908488 228.7264915 0.510833789 0.48 0.5 1.00661274088
11514174 http://www.planethunters.org/subjects/11514174_4-synth-2522.json /raw/kepler/lightcurves/0115/011514174/kplr011514174-2010078095331_llc.fits 0.537 15.346 True 0.001742307 2522 True 386.684539373 387.256672621 386.9706059 0.572133248 0.48 0.5 0.99028304664
8042251 http://www.planethunters.org/subjects/8042251_14-synth-2523.json /raw/kepler/lightcurves/0080/008042251/kplr008042251-2012277125453_llc.fits 0.593 11.264 True 0.00202411 2523 True 1346.21011557 1346.76181911 1346.485967 0.551703540 0.48 0.5 0.979727489624
9333505 http://www.planethunters.org/subjects/9333505_6-synth-2524.json /raw/kepler/lightcurves/0093/009333505/kplr009333505-2010265121752_llc.fits 0.29 12.889 True 0.002231568 2524 True 570.407305783 570.918148826 570.6627273 0.510843042 0.48 0.5 0.969205530373
8678445 http://www.planethunters.org/subjects/8678445_1-synth-2525.json /raw/kepler/lightcurves/0086/008678445/kplr008678445-2009166043257_llc.fits 0.588 15.226 True 0.002562324 2525 True 139.584123104 140.156283603 139.8702033 0.572160498 0.48 0.5 1.00046816908
7802933 http://www.planethunters.org/subjects/7802933_8-synth-2526.json /raw/kepler/lightcurves/0078/007802933/kplr007802933-2011073133259_llc.fits 0.47 14.457 True 0.002886951 2526 True 769.323795391 769.814207341 769.5690013 0.490411949 0.48 0.5 0.954381028655
3322943 http://www.planethunters.org/subjects/3322943_15-synth-2527.json /raw/kepler/lightcurves/0033/003322943/kplr003322943-2013011073258_llc.fits 0.56 15.092 True 0.003254503 2527 True 1450.13091982 1450.68260602 1450.406762 0.551686198 0.48 0.5 1.00078075946
12268054 http://www.planethunters.org/subjects/12268054_7-synth-2528.json /raw/kepler/lightcurves/0122/012268054/kplr012268054-2010355172524_llc.fits 0.609 13.212 True 0.003874598 2528 True 667.772002387 668.282826281 668.0274143 0.510823893 0.48 0.5 0.935268881503
6276708 http://www.planethunters.org/subjects/6276708_14-synth-2529.json /raw/kepler/lightcurves/0062/006276708/kplr006276708-2012277125453_llc.fits 0.557 15.31 True 0.004648632 2529 True 1304.01467195 1304.52551911 1304.270095 0.510847162 0.48 0.5 0.899197845219
11714250 http://www.planethunters.org/subjects/11714250_3-synth-2530.json /raw/kepler/lightcurves/0117/011714250/kplr011714250-2009350155506_llc.fits 0.556 13.646 True 0.006120298 2530 True 319.521127238 320.072814818 319.7969710 0.551687579 0.48 0.5 1.00781537915
5428088 http://www.planethunters.org/subjects/5428088_15-synth-2531.json /raw/kepler/lightcurves/0054/005428088/kplr005428088-2013011073258_llc.fits 0.454 14.781 True 0.010578581 2531 True 1392.44949075 1392.96030839 1392.704899 0.510817643 0.48 0.5 0.989385575884
12835232 http://www.planethunters.org/subjects/12835232_17-synth-2532.json /raw/kepler/lightcurves/0128/012835232/kplr012835232-2013131215648_llc.fits 0.488 15.187 True 0.020991773 2532 True 1565.29524138 1565.72435629 1565.509798 0.429114908 0.48 0.5 0.737729337544
5344350 http://www.planethunters.org/subjects/5344350_8-synth-2534.json /raw/kepler/lightcurves/0053/005344350/kplr005344350-2011073133259_llc.fits 0.343 15.834 True 0.000684696 2534 True 753.855206254 754.263877602 754.0595419 0.408671348 0.48 0.5 0.770959958442
5344350 http://www.planethunters.org/subjects/5344350_8-synth-2534.json /raw/kepler/lightcurves/0053/005344350/kplr005344350-2011073133259_llc.fits 0.343 15.834 True 0.000684696 2534 True 776.189279014 776.352750531 776.2710147 0.163471516 0.48 0.5 0.55470244162
7708454 http://www.planethunters.org/subjects/7708454_13-synth-2537.json /raw/kepler/lightcurves/0077/007708454/kplr007708454-2012179063303_llc.fits 0.19 15.897 True 0.000915666 2537 True 1189.52043699 1189.99042329 1189.755430 0.469986303 0.48 0.5 0.944573101391
7708454 http://www.planethunters.org/subjects/7708454_13-synth-2537.json /raw/kepler/lightcurves/0077/007708454/kplr007708454-2012179063303_llc.fits 0.19 15.897 True 0.000915666 2537 True 1196.36590291 1196.8154568 1196.590679 0.449553887 0.48 0.5 0.945554385779
7708454 http://www.planethunters.org/subjects/7708454_13-synth-2537.json /raw/kepler/lightcurves/0077/007708454/kplr007708454-2012179063303_llc.fits 0.19 15.897 True 0.000915666 2537 True 1203.21139418 1203.64051529 1203.425954 0.429121107 0.48 0.5 0.901914162602
7708454 http://www.planethunters.org/subjects/7708454_13-synth-2537.json /raw/kepler/lightcurves/0077/007708454/kplr007708454-2012179063303_llc.fits 0.19 15.897 True 0.000915666 2537 True 1210.03647315 1210.48602991 1210.261251 0.449556767 0.48 0.5 0.947063099886
10798256 http://www.planethunters.org/subjects/10798256_14-synth-2541.json /raw/kepler/lightcurves/0107/010798256/kplr010798256-2012277125453_llc.fits 0.549 15.597 True 0.001425769 2541 True 1343.88019314 1344.04366115 1343.961927 0.163468003 0.48 0.5 0.539671786635
8455430 http://www.planethunters.org/subjects/8455430_15-synth-2542.json /raw/kepler/lightcurves/0084/008455430/kplr008455430-2013011073258_llc.fits 0.27 15.93 True 0.001583878 2542 True 1422.36407964 1422.7931661 1422.578622 0.429086456 0.48 0.5 0.92407811307
9697725 http://www.planethunters.org/subjects/9697725_4-synth-2543.json /raw/kepler/lightcurves/0096/009697725/kplr009697725-2010078095331_llc.fits 0.373 15.765 True 0.001781788 2543 True 418.029805667 418.33631527 418.1830604 0.306509602 0.48 0.5 0.61425682512
9697725 http://www.planethunters.org/subjects/9697725_4-synth-2543.json /raw/kepler/lightcurves/0096/009697725/kplr009697725-2010078095331_llc.fits 0.373 15.765 True 0.001781788 2543 True 437.258272422 437.707824159 437.4830482 0.449551737 0.48 0.5 0.837032021343
10934587 http://www.planethunters.org/subjects/10934587_9-synth-2544.json /raw/kepler/lightcurves/0109/010934587/kplr010934587-2011177032512_llc.fits 0.446 15.6 True 0.002007731 2544 True 829.072367667 829.501485443 829.2869265 0.429117775 0.48 0.5 0.755855146493
12306384 http://www.planethunters.org/subjects/12306384_14-synth-2545.json /raw/kepler/lightcurves/0123/012306384/kplr012306384-2012277125453_llc.fits 0.343 15.432 True 0.002265107 2545 True 1338.30155538 1338.77152755 1338.536541 0.469972178 0.48 0.5 0.955742399359
4680642 http://www.planethunters.org/subjects/4680642_16-synth-2548.json /raw/kepler/lightcurves/0046/004680642/kplr004680642-2013098041711_llc.fits 0.41 15.812 True 0.003245257 2548 True 1547.23056597 1547.41447279 1547.322519 0.183906814 0.48 0.5 0.556409386519
7830019 http://www.planethunters.org/subjects/7830019_13-synth-2549.json /raw/kepler/lightcurves/0078/007830019/kplr007830019-2012179063303_llc.fits 0.464 15.88 True 0.00382678 2549 True 1234.41512412 1234.88511736 1234.650120 0.469993238 0.48 0.5 0.89656267527
6670610 http://www.planethunters.org/subjects/6670610_3-synth-2550.json /raw/kepler/lightcurves/0066/006670610/kplr006670610-2009350155506_llc.fits 0.594 15.537 True 0.004320074 2550 True 294.101943447 294.40843396 294.2551887 0.306490512 0.48 0.5 0.547783016684
9530886 http://www.planethunters.org/subjects/9530886_13-synth-2553.json /raw/kepler/lightcurves/0095/009530886/kplr009530886-2012179063303_llc.fits 0.54 15.641 True 0.000550518 2553 True 1210.2616641 1210.75208807 1210.506876 0.490423973 0.48 0.5 0.824992912282
5344350 http://www.planethunters.org/subjects/5344350_15-synth-2554.json /raw/kepler/lightcurves/0053/005344350/kplr005344350-2013011073258_llc.fits 0.343 15.834 True 0.000684696 2554 True 1406.36422967 1406.81374823 1406.588988 0.449518560 0.48 0.5 0.883038684412
7708454 http://www.planethunters.org/subjects/7708454_12-synth-2557.json /raw/kepler/lightcurves/0077/007708454/kplr007708454-2012088054726_llc.fits 0.19 15.897 True 0.000915666 2557 True 1175.46183568 1175.78877961 1175.625307 0.326943938 0.48 0.5 0.58934312203
5020179 http://www.planethunters.org/subjects/5020179_17-synth-2558.json /raw/kepler/lightcurves/0050/005020179/kplr005020179-2013131215648_llc.fits 0.43 15.708 True 0.000999057 2558 True 1569.81064221 1570.26019944 1570.035420 0.449557223 0.48 0.5 0.877852073516
8455430 http://www.planethunters.org/subjects/8455430_6-synth-2562.json /raw/kepler/lightcurves/0084/008455430/kplr008455430-2010265121752_llc.fits 0.27 15.93 True 0.001583878 2562 True 585.426333043 585.835008802 585.6306709 0.408675759 0.48 0.5 0.641093964755
9697725 http://www.planethunters.org/subjects/9697725_11-synth-2563.json /raw/kepler/lightcurves/0096/009697725/kplr009697725-2012004120508_llc.fits 0.373 15.765 True 0.001781788 2563 True 1052.63757165 1053.08709436 1052.862333 0.449522706 0.48 0.5 0.874020529731
9697725 http://www.planethunters.org/subjects/9697725_11-synth-2563.json /raw/kepler/lightcurves/0096/009697725/kplr009697725-2012004120508_llc.fits 0.373 15.765 True 0.001781788 2563 True 1065.7554717 1066.18456247 1065.970017 0.429090769 0.48 0.5 0.908977826425
9697725 http://www.planethunters.org/subjects/9697725_11-synth-2563.json /raw/kepler/lightcurves/0096/009697725/kplr009697725-2012004120508_llc.fits 0.373 15.765 True 0.001781788 2563 True 1078.83252466 1079.26161715 1079.047070 0.429092485 0.48 0.5 0.931472842046
12306384 http://www.planethunters.org/subjects/12306384_12-synth-2565.json /raw/kepler/lightcurves/0123/012306384/kplr012306384-2012088054726_llc.fits 0.343 15.432 True 0.002265107 2565 True 1132.9606009 1133.3079695 1133.134285 0.347368601 0.48 0.5 0.796524257872
12306384 http://www.planethunters.org/subjects/12306384_12-synth-2565.json /raw/kepler/lightcurves/0123/012306384/kplr012306384-2012088054726_llc.fits 0.343 15.432 True 0.002265107 2565 True 1156.19358758 1156.35705739 1156.275322 0.163469812 0.48 0.5 0.531473583644
9903965 http://www.planethunters.org/subjects/9903965_12-synth-2567.json /raw/kepler/lightcurves/0099/009903965/kplr009903965-2012088054726_llc.fits 0.4 15.377 True 0.002928167 2567 True 1140.84744751 1141.31741707 1141.082432 0.469969562 0.48 0.5 1.01566525942
4680642 http://www.planethunters.org/subjects/4680642_6-synth-2568.json /raw/kepler/lightcurves/0046/004680642/kplr004680642-2010265121752_llc.fits 0.41 15.812 True 0.003245257 2568 True 567.608432389 568.017112128 567.8127722 0.408679738 0.48 0.5 0.827948861506
7830019 http://www.planethunters.org/subjects/7830019_2-synth-2569.json /raw/kepler/lightcurves/0078/007830019/kplr007830019-2009259160929_llc.fits 0.464 15.88 True 0.00382678 2569 True 190.505926959 190.873738692 190.6898328 0.367811732 0.48 0.5 0.832885580019
7830019 http://www.planethunters.org/subjects/7830019_2-synth-2569.json /raw/kepler/lightcurves/0078/007830019/kplr007830019-2009259160929_llc.fits 0.464 15.88 True 0.00382678 2569 True 206.464789579 206.709994973 206.5873922 0.245205393 0.48 0.5 0.565940186128
5344350 http://www.planethunters.org/subjects/5344350_10-synth-2574.json /raw/kepler/lightcurves/0053/005344350/kplr005344350-2011271113734_llc.fits 0.343 15.834 True 0.000684696 2574 True 965.225636538 965.532135893 965.3788862 0.306499354 0.48 0.5 0.706927113013
8712875 http://www.planethunters.org/subjects/8712875_10-synth-2575.json /raw/kepler/lightcurves/0087/008712875/kplr008712875-2011271113734_llc.fits 0.537 15.563 True 0.000754334 2575 True 950.063790761 950.206828069 950.1353094 0.143037307 0.48 0.5 0.532631551599
8712875 http://www.planethunters.org/subjects/8712875_10-synth-2575.json /raw/kepler/lightcurves/0087/008712875/kplr008712875-2011271113734_llc.fits 0.537 15.563 True 0.000754334 2575 True 976.484570345 976.831940032 976.6582551 0.347369686 0.48 0.5 0.712615757948
7708454 http://www.planethunters.org/subjects/7708454_7-synth-2577.json /raw/kepler/lightcurves/0077/007708454/kplr007708454-2010355172524_llc.fits 0.19 15.897 True 0.000915666 2577 True 664.502911503 664.850267807 664.6765896 0.347356304 0.48 0.5 0.743607050866
7708454 http://www.planethunters.org/subjects/7708454_7-synth-2577.json /raw/kepler/lightcurves/0077/007708454/kplr007708454-2010355172524_llc.fits 0.19 15.897 True 0.000915666 2577 True 680.460831438 680.8490516 680.6549415 0.388220161 0.48 0.5 0.783800352223
5020179 http://www.planethunters.org/subjects/5020179_4-synth-2578.json /raw/kepler/lightcurves/0050/005020179/kplr005020179-2010078095331_llc.fits 0.43 15.708 True 0.000999057 2578 True 391.44471787 391.873820945 391.6592694 0.429103074 0.48 0.5 0.864054796436
8912378 http://www.planethunters.org/subjects/8912378_15-synth-2579.json /raw/kepler/lightcurves/0089/008912378/kplr008912378-2013011073258_llc.fits 0.465 15.677 True 0.001125353 2579 True 1389.89640819 1390.28463453 1390.090521 0.388226338 0.48 0.5 0.815425801557
10798256 http://www.planethunters.org/subjects/10798256_2-synth-2581.json /raw/kepler/lightcurves/0107/010798256/kplr010798256-2009259160929_llc.fits 0.549 15.597 True 0.001425769 2581 True 208.078579532 208.466820416 208.2726999 0.388240883 0.48 0.5 0.808244917227
8455430 http://www.planethunters.org/subjects/8455430_15-synth-2582.json /raw/kepler/lightcurves/0084/008455430/kplr008455430-2013011073258_llc.fits 0.27 15.93 True 0.001583878 2582 True 1380.06811082 1380.51763805 1380.292874 0.449527230 0.48 0.5 0.92307463991
8455430 http://www.planethunters.org/subjects/8455430_15-synth-2582.json /raw/kepler/lightcurves/0084/008455430/kplr008455430-2013011073258_llc.fits 0.27 15.93 True 0.001583878 2582 True 1387.34226512 1387.71005852 1387.526161 0.367793401 0.48 0.5 0.816074952173
8455430 http://www.planethunters.org/subjects/8455430_15-synth-2582.json /raw/kepler/lightcurves/0084/008455430/kplr008455430-2013011073258_llc.fits 0.27 15.93 True 0.001583878 2582 True 1394.49379095 1394.8820159 1394.687903 0.388224947 0.48 0.5 0.817116983731
8455430 http://www.planethunters.org/subjects/8455430_15-synth-2582.json /raw/kepler/lightcurves/0084/008455430/kplr008455430-2013011073258_llc.fits 0.27 15.93 True 0.001583878 2582 True 1401.64529086 1402.01308166 1401.829186 0.367790796 0.48 0.5 0.757276682988
9697725 http://www.planethunters.org/subjects/9697725_13-synth-2583.json /raw/kepler/lightcurves/0096/009697725/kplr009697725-2012179063303_llc.fits 0.373 15.765 True 0.001781788 2583 True 1241.46548925 1241.79243824 1241.628963 0.326948991 0.48 0.5 0.597277672379
12306384 http://www.planethunters.org/subjects/12306384_12-synth-2585.json /raw/kepler/lightcurves/0123/012306384/kplr012306384-2012088054726_llc.fits 0.343 15.432 True 0.002265107 2585 True 1165.2457472 1165.65442359 1165.450085 0.408676393 0.48 0.5 0.777504294948
9903965 http://www.planethunters.org/subjects/9903965_17-synth-2587.json /raw/kepler/lightcurves/0099/009903965/kplr009903965-2013131215648_llc.fits 0.4 15.377 True 0.002928167 2587 True 1581.13121446 1581.43772883 1581.284471 0.306514368 0.48 0.5 0.683200030096
7830019 http://www.planethunters.org/subjects/7830019_15-synth-2589.json /raw/kepler/lightcurves/0078/007830019/kplr007830019-2013011073258_llc.fits 0.464 15.88 True 0.00382678 2589 True 1455.28080541 1455.42383474 1455.352320 0.143029325 0.48 0.5 0.557640034175
5344350 http://www.planethunters.org/subjects/5344350_2-synth-2594.json /raw/kepler/lightcurves/0053/005344350/kplr005344350-2009259160929_llc.fits 0.343 15.834 True 0.000684696 2594 True 193.836963952 194.12303585 193.9799999 0.286071897 0.48 0.5 0.584031474658
7708454 http://www.planethunters.org/subjects/7708454_17-synth-2597.json /raw/kepler/lightcurves/0077/007708454/kplr007708454-2013131215648_llc.fits 0.19 15.897 True 0.000915666 2597 True 1577.53455227 1577.98410811 1577.759330 0.449555841 0.48 0.5 0.943147012546
5020179 http://www.planethunters.org/subjects/5020179_5-synth-2598.json /raw/kepler/lightcurves/0050/005020179/kplr005020179-2010174085026_llc.fits 0.43 15.708 True 0.000999057 2598 True 507.838171539 508.287731473 508.0629515 0.449559934 0.48 0.5 0.796811816941
10798256 http://www.planethunters.org/subjects/10798256_11-synth-2601.json /raw/kepler/lightcurves/0107/010798256/kplr010798256-2012004120508_llc.fits 0.549 15.597 True 0.001425769 2601 True 1035.37232071 1035.43361936 1035.402970 0.061298649 0.48 0.5 0.518784951252
10798256 http://www.planethunters.org/subjects/10798256_11-synth-2601.json /raw/kepler/lightcurves/0107/010798256/kplr010798256-2012004120508_llc.fits 0.549 15.597 True 0.001425769 2601 True 1038.60071577 1038.90720889 1038.753962 0.306493119 0.48 0.5 0.68859799539
10798256 http://www.planethunters.org/subjects/10798256_11-synth-2601.json /raw/kepler/lightcurves/0107/010798256/kplr010798256-2012004120508_llc.fits 0.549 15.597 True 0.001425769 2601 True 1042.03343737 1042.09473593 1042.064086 0.061298566 0.48 0.5 0.515553491923
8455430 http://www.planethunters.org/subjects/8455430_15-synth-2602.json /raw/kepler/lightcurves/0084/008455430/kplr008455430-2013011073258_llc.fits 0.27 15.93 True 0.001583878 2602 True 1450.7246203 1450.86764907 1450.796134 0.143028773 0.48 0.5 0.635640289356
9697725 http://www.planethunters.org/subjects/9697725_7-synth-2603.json /raw/kepler/lightcurves/0096/009697725/kplr009697725-2010355172524_llc.fits 0.373 15.765 True 0.001781788 2603 True 683.136710121 683.586232858 683.3614714 0.449522737 0.48 0.5 0.842129232114
12306384 http://www.planethunters.org/subjects/12306384_6-synth-2605.json /raw/kepler/lightcurves/0123/012306384/kplr012306384-2010265121752_llc.fits 0.343 15.432 True 0.002265107 2605 True 582.503583345 582.769221215 582.6364022 0.265637870 0.48 0.5 0.578037517216
9903965 http://www.planethunters.org/subjects/9903965_10-synth-2607.json /raw/kepler/lightcurves/0099/009903965/kplr009903965-2011271113734_llc.fits 0.4 15.377 True 0.002928167 2607 True 965.327609059 965.797582933 965.5625959 0.469973874 0.48 0.5 0.866653164259
7830019 http://www.planethunters.org/subjects/7830019_11-synth-2609.json /raw/kepler/lightcurves/0078/007830019/kplr007830019-2012004120508_llc.fits 0.464 15.88 True 0.00382678 2609 True 1076.89166935 1077.05513122 1076.973400 0.163461871 0.48 0.5 0.600667340554
5344350 http://www.planethunters.org/subjects/5344350_7-synth-2614.json /raw/kepler/lightcurves/0053/005344350/kplr005344350-2010355172524_llc.fits 0.343 15.834 True 0.000684696 2614 True 681.215796365 681.665315178 681.4405557 0.449518813 0.48 0.5 0.984631300344
5344350 http://www.planethunters.org/subjects/5344350_7-synth-2614.json /raw/kepler/lightcurves/0053/005344350/kplr005344350-2010355172524_llc.fits 0.343 15.834 True 0.000684696 2614 True 693.884076155 694.31316381 694.0986199 0.429087654 0.48 0.5 0.903631347836
7708454 http://www.planethunters.org/subjects/7708454_15-synth-2617.json /raw/kepler/lightcurves/0077/007708454/kplr007708454-2013011073258_llc.fits 0.19 15.897 True 0.000915666 2617 True 1420.52509502 1420.93374813 1420.729421 0.408653118 0.48 0.5 0.849045592677
5020179 http://www.planethunters.org/subjects/5020179_8-synth-2618.json /raw/kepler/lightcurves/0050/005020179/kplr005020179-2011073133259_llc.fits 0.43 15.708 True 0.000999057 2618 True 739.470161253 739.919688992 739.6949251 0.449527738 0.48 0.5 0.879749876762
10798256 http://www.planethunters.org/subjects/10798256_5-synth-2621.json /raw/kepler/lightcurves/0107/010798256/kplr010798256-2010174085026_llc.fits 0.549 15.597 True 0.001425769 2621 True 510.69862951 511.08688126 510.8927553 0.388251750 0.48 0.5 0.742882134119
8455430 http://www.planethunters.org/subjects/8455430_6-synth-2622.json /raw/kepler/lightcurves/0084/008455430/kplr008455430-2010265121752_llc.fits 0.27 15.93 True 0.001583878 2622 True 547.643795435 548.113783359 547.8787893 0.469987923 0.48 0.5 0.895307306466
8455430 http://www.planethunters.org/subjects/8455430_6-synth-2622.json /raw/kepler/lightcurves/0084/008455430/kplr008455430-2010265121752_llc.fits 0.27 15.93 True 0.001583878 2622 True 553.712761271 554.162313561 553.9375374 0.449552289 0.48 0.5 0.895307306466
8455430 http://www.planethunters.org/subjects/8455430_6-synth-2622.json /raw/kepler/lightcurves/0084/008455430/kplr008455430-2010265121752_llc.fits 0.27 15.93 True 0.001583878 2622 True 559.802141766 560.251692542 560.0269171 0.449550776 0.48 0.5 0.891775315821
8455430 http://www.planethunters.org/subjects/8455430_6-synth-2622.json /raw/kepler/lightcurves/0084/008455430/kplr008455430-2010265121752_llc.fits 0.27 15.93 True 0.001583878 2622 True 565.830198776 566.300181988 566.0651903 0.469983211 0.48 0.5 0.895307306466
8455430 http://www.planethunters.org/subjects/8455430_6-synth-2622.json /raw/kepler/lightcurves/0084/008455430/kplr008455430-2010265121752_llc.fits 0.27 15.93 True 0.001583878 2622 True 571.939969653 572.409950952 572.1749603 0.469981299 0.48 0.5 0.900748731136
10934587 http://www.planethunters.org/subjects/10934587_12-synth-2624.json /raw/kepler/lightcurves/0109/010934587/kplr010934587-2012088054726_llc.fits 0.446 15.6 True 0.002007731 2624 True 1131.85689338 1132.24512604 1132.051009 0.388232656 0.48 0.5 0.785247016256
12306384 http://www.planethunters.org/subjects/12306384_6-synth-2625.json /raw/kepler/lightcurves/0123/012306384/kplr012306384-2010265121752_llc.fits 0.343 15.432 True 0.002265107 2625 True 600.015159752 600.178627711 600.0968937 0.163467958 0.48 0.5 0.581378598156
9903965 http://www.planethunters.org/subjects/9903965_8-synth-2627.json /raw/kepler/lightcurves/0099/009903965/kplr009903965-2011073133259_llc.fits 0.4 15.377 True 0.002928167 2627 True 763.806721261 764.276689082 764.0417051 0.469967820 0.48 0.5 0.912388118718
7830019 http://www.planethunters.org/subjects/7830019_1-synth-2629.json /raw/kepler/lightcurves/0078/007830019/kplr007830019-2009166043257_llc.fits 0.464 15.88 True 0.00382678 2629 True 159.772927359 160.222482428 159.9977048 0.449555068 0.48 0.5 0.935339065401
6670610 http://www.planethunters.org/subjects/6670610_3-synth-2630.json /raw/kepler/lightcurves/0066/006670610/kplr006670610-2009350155506_llc.fits 0.594 15.537 True 0.004320074 2630 True 323.811137992 324.117630023 323.9643840 0.306492030 0.48 0.5 0.584210418629
5344350 http://www.planethunters.org/subjects/5344350_11-synth-2634.json /raw/kepler/lightcurves/0053/005344350/kplr005344350-2012004120508_llc.fits 0.343 15.834 True 0.000684696 2634 True 1015.28642457 1015.73594475 1015.511184 0.449520179 0.48 0.5 0.964769271611
9080851 http://www.planethunters.org/subjects/9080851_15-synth-2636.json /raw/kepler/lightcurves/0090/009080851/kplr009080851-2013011073258_llc.fits 0.59 15.971 True 0.000823997 2636 True 1382.49891655 1382.70324601 1382.601081 0.204329459 0.48 0.5 0.548950926908
7708454 http://www.planethunters.org/subjects/7708454_12-synth-2637.json /raw/kepler/lightcurves/0077/007708454/kplr007708454-2012088054726_llc.fits 0.19 15.897 True 0.000915666 2637 True 1131.38647801 1131.7951435 1131.590810 0.408665495 0.48 0.5 0.783805623553
5020179 http://www.planethunters.org/subjects/5020179_2-synth-2638.json /raw/kepler/lightcurves/0050/005020179/kplr005020179-2009259160929_llc.fits 0.43 15.708 True 0.000999057 2638 True 239.894254693 240.139453269 240.0168539 0.245198576 0.48 0.5 0.530056231365
3631844 http://www.planethunters.org/subjects/3631844_5-synth-2640.json /raw/kepler/lightcurves/0036/003631844/kplr003631844-2010174085026_llc.fits 0.527 15.714 True 0.001270771 2640 True 519.935905046 520.385460904 520.1606829 0.449555858 0.48 0.5 0.863469841701
10798256 http://www.planethunters.org/subjects/10798256_8-synth-2641.json /raw/kepler/lightcurves/0107/010798256/kplr010798256-2011073133259_llc.fits 0.549 15.597 True 0.001425769 2641 True 764.44034819 764.787717403 764.6140327 0.347369213 0.48 0.5 0.651036247777
8455430 http://www.planethunters.org/subjects/8455430_15-synth-2642.json /raw/kepler/lightcurves/0084/008455430/kplr008455430-2013011073258_llc.fits 0.27 15.93 True 0.001583878 2642 True 1401.05273886 1401.52269395 1401.287716 0.469955093 0.48 0.5 0.98708947315
9697725 http://www.planethunters.org/subjects/9697725_8-synth-2643.json /raw/kepler/lightcurves/0096/009697725/kplr009697725-2011073133259_llc.fits 0.373 15.765 True 0.001781788 2643 True 751.628488353 752.098458615 751.8634734 0.469970261 0.48 0.5 0.871330160881
10934587 http://www.planethunters.org/subjects/10934587_3-synth-2644.json /raw/kepler/lightcurves/0109/010934587/kplr010934587-2009350155506_llc.fits 0.446 15.6 True 0.002007731 2644 True 303.215955126 303.481581622 303.3487683 0.265626495 0.48 0.5 0.644878566894
12306384 http://www.planethunters.org/subjects/12306384_8-synth-2645.json /raw/kepler/lightcurves/0123/012306384/kplr012306384-2011073133259_llc.fits 0.343 15.432 True 0.002265107 2645 True 776.251218687 776.680324947 776.4657718 0.429106260 0.48 0.5 0.745337877215
9903965 http://www.planethunters.org/subjects/9903965_16-synth-2647.json /raw/kepler/lightcurves/0099/009903965/kplr009903965-2013098041711_llc.fits 0.4 15.377 True 0.002928167 2647 True 1526.51114412 1526.89938349 1526.705263 0.388239371 0.48 0.5 0.587710421688
4680642 http://www.planethunters.org/subjects/4680642_13-synth-2648.json /raw/kepler/lightcurves/0046/004680642/kplr004680642-2012179063303_llc.fits 0.41 15.812 True 0.003245257 2648 True 1233.92457998 1234.41501083 1234.169795 0.490430854 0.48 0.5 1.0066917193
7830019 http://www.planethunters.org/subjects/7830019_16-synth-2649.json /raw/kepler/lightcurves/0078/007830019/kplr007830019-2013098041711_llc.fits 0.464 15.88 True 0.00382678 2649 True 1520.31954856 1520.76908912 1520.544318 0.449540565 0.48 0.5 0.936702361344
6670610 http://www.planethunters.org/subjects/6670610_7-synth-2650.json /raw/kepler/lightcurves/0066/006670610/kplr006670610-2010355172524_llc.fits 0.594 15.537 True 0.004320074 2650 True 655.184517882 655.347979753 655.2662488 0.163461871 0.48 0.5 0.504129113167
8712875 http://www.planethunters.org/subjects/8712875_11-synth-2655.json /raw/kepler/lightcurves/0087/008712875/kplr008712875-2012004120508_llc.fits 0.537 15.563 True 0.000754334 2655 True 1047.06032068 1047.22378232 1047.142051 0.163461632 0.48 0.5 0.519508704354
7708454 http://www.planethunters.org/subjects/7708454_12-synth-2657.json /raw/kepler/lightcurves/0077/007708454/kplr007708454-2012088054726_llc.fits 0.19 15.897 True 0.000915666 2657 True 1165.20401039 1165.67398875 1165.438999 0.469978355 0.48 0.5 0.895064499879
5020179 http://www.planethunters.org/subjects/5020179_12-synth-2658.json /raw/kepler/lightcurves/0050/005020179/kplr005020179-2012088054726_llc.fits 0.43 15.708 True 0.000999057 2658 True 1132.04009827 1132.14226537 1132.091181 0.102167099 0.48 0.5 0.538940645475
3631844 http://www.planethunters.org/subjects/3631844_6-synth-2660.json /raw/kepler/lightcurves/0036/003631844/kplr003631844-2010265121752_llc.fits 0.527 15.714 True 0.001270771 2660 True 560.701931201 561.15147522 560.9267032 0.449544019 0.48 0.5 0.83793551967
9697725 http://www.planethunters.org/subjects/9697725_10-synth-2663.json /raw/kepler/lightcurves/0096/009697725/kplr009697725-2011271113734_llc.fits 0.373 15.765 True 0.001781788 2663 True 955.457954492 955.84619131 955.6520729 0.388236817 0.48 0.5 0.721325302301
10934587 http://www.planethunters.org/subjects/10934587_14-synth-2664.json /raw/kepler/lightcurves/0109/010934587/kplr010934587-2012277125453_llc.fits 0.446 15.6 True 0.002007731 2664 True 1297.67933979 1298.08802248 1297.883681 0.408682694 0.48 0.5 0.840406694202
